left,left,left,left,right,right,right,right
x,vel,angle,angle_vel,x,vel,angle,angle_vel
0.08204466,0.123523146,0.11371446,0.11514409,0.42478663,0.18410489,0.2353133,0.27853087
0.035278603,0.3277964,0.26653636,0.8814111,0.0915723,0.15281647,0.1410549,0.5581312
0.40063238,0.29583,0.272249,0.29994342,0.31762794,0.080976605,0.12184942,0.08622946
0.3241306,0.29588005,0.31848285,0.29411268,0.34139484,0.06938446,0.13120118,0.0712204
0.62837887,0.30078354,0.25535586,0.5697071,0.6530397,0.14062554,0.14458337,0.18909594
0.28394598,0.40187946,0.367952,0.59845734,0.32477283,0.22252032,0.258512,0.292085
0.4283712,0.4324391,0.4122255,0.353153,0.36487406,0.2693349,0.3185364,0.17781207
0.13132071,0.13523886,0.12713662,0.12802945,0.014104884,0.01713306,0.013178892,0.004257059
0.17035224,0.3204939,0.17884488,0.3686071,0.1453471,0.27018765,0.073426284,1.1851151
0.2199019,0.25602227,0.24032547,0.19013801,0.38142323,0.24269754,0.38301986,0.5271306
0.1285285,0.16408816,0.1478805,0.13673463,0.48510015,0.15961216,0.26908636,0.35132515
0.3215326,0.3161204,0.3164628,0.3047209,0.4603349,0.43766192,0.44063985,0.5522959
0.1660852,0.06185873,0.03845869,0.04449271,0.2612594,0.0040694075,0.018156212,0.03629095
0.07007895,0.10371942,0.09637889,0.09842869,0.12341834,0.039813165,0.06549348,0.07345079
0.13710031,0.19495359,0.17734236,0.17817849,0.51347053,0.22362466,0.2891603,0.35345212
0.19129805,0.26322335,0.27799064,0.20887068,0.14632212,0.061926357,0.07756969,0.023269711
0.082371086,0.12897925,0.12765062,0.13324952,0.03419599,0.025801066,0.03210386,0.025239687
0.03819521,0.050178874,0.03968145,0.03880492,0.1401573,0.06295699,0.09685005,0.12081937
0.26089853,0.3096001,0.27077973,0.25913262,0.6707947,0.28292564,0.36967623,0.470794
0.03073664,0.10654856,0.06972381,0.8512287,0.0018855706,0.0075489786,0.005143841,0.0811111
0.07571292,0.091920756,0.08428437,0.086382866,0.2191209,0.15095039,0.21541557,0.34543896
0.0670598,0.24802934,0.25915962,0.26967674,0.040390633,0.05136118,0.07533719,0.073005915
0.34465426,0.3998154,0.35012352,0.3066433,0.7750988,0.33386937,0.43594316,0.5649363
0.05678889,0.15793815,0.15816379,0.1970023,0.04252918,0.14502674,0.37202537,0.6124358
0.01991804,0.3292378,0.061604157,0.5925224,0.4512614,0.36758977,0.2859601,1.9600796
0.056925997,0.059425186,0.055192977,0.051918603,0.088384554,0.075060874,0.07421565,0.08694392
0.042910274,0.077357315,0.07660528,0.08060472,0.08531369,0.07148957,0.08717032,0.07499645
0.29607198,0.56248856,0.5042426,0.79950476,0.41569448,0.2816493,0.3718049,0.53565603
1.2954341,0.1105338,0.4332429,0.3477951,1.2652091,0.14749362,0.40741315,0.33904433
0.10648231,0.1682584,0.15750514,0.1705724,0.22963181,0.14862423,0.33343464,0.49213785
0.17761622,0.1666331,0.16390693,0.12922737,0.33577985,0.25951993,0.2844116,0.36430928
0.33644333,0.44043458,0.38919243,0.18898712,0.6377662,0.37244225,0.48458588,0.5217664
0.03224372,0.032862738,0.032811835,0.034093603,0.17647257,0.183068,0.16586049,0.17265722
0.25166976,0.20401122,0.29032248,0.78947055,0.18522143,0.2225546,0.20868342,0.35700208
0.35767964,0.3474189,0.29421225,0.2783485,0.25061712,0.29310536,0.19110587,0.010110825
0.20109943,0.27995527,0.22734602,0.20915124,0.46893978,0.28037497,0.35772926,0.44192904
0.05017515,0.049242057,0.04906659,0.049486548,0.09473966,0.09620376,0.083784655,0.07859668
0.022043742,0.11319266,0.1247325,0.12632462,0.10835643,0.045151617,0.077889994,0.080788374
0.29510975,0.5486404,0.5604018,0.64492047,0.5465191,0.24135092,0.34568208,0.25100383
0.2726266,0.24914753,0.26355517,0.38753846,0.17191792,0.202055,0.16173762,0.0747033
0.52686477,0.42053264,0.34553272,0.27890202,0.9462091,0.32271302,0.43005624,0.572049
0.060059406,0.08058986,0.088202,0.07330145,0.26819918,0.14328381,0.25586766,0.23946902
0.04541221,0.08057131,0.07955614,0.08392777,0.08276861,0.06872019,0.08501573,0.070554964
0.14283581,0.20622793,0.19009516,0.16888928,0.5245875,0.1726899,0.31019843,0.40885854
0.46884346,0.41681987,0.37337232,0.2665474,0.39447817,0.41803962,0.28392595,0.13417651
0.17447217,0.17076677,0.17364809,0.14369781,0.03846833,0.01983555,0.035196915,0.037252374
0.3318398,0.3958274,0.3474433,0.30801603,0.76384366,0.33282077,0.43465233,0.56096554
0.3884911,0.56084627,0.56104785,0.5760563,0.5496402,0.44281274,0.443338,0.08788017
0.38921556,0.3772033,0.34624243,0.22350293,0.28228948,0.33387506,0.24145105,0.08295029
0.19373,0.20495781,0.18602726,0.10787255,0.0400886,0.04927677,0.038299456,0.0023894478
0.14935526,0.12724471,0.14941624,0.36326325,0.04945602,0.056155384,0.05019216,0.059770517
0.3284449,0.4313293,0.40216744,0.58806145,0.3828528,0.24978922,0.29911527,0.26537824
0.4146858,0.4424538,0.42718977,0.48823935,0.55049634,0.5596151,0.5864178,0.72617805
0.10124466,0.56280553,0.49467444,0.37483668,0.39519274,0.49439406,0.6267453,0.6945925
0.92804545,0.88548505,0.9297808,1.2151868,1.5749959,0.82145745,1.0229933,1.2379771
0.34668416,0.353217,0.3296038,0.31783015,0.26073256,0.21351545,0.2112264,0.16652139
1.1840788,1.0639803,0.16471635,0.3955198,1.3796182,1.2369788,0.011565939,1.1285158
0.09358916,0.14750221,0.103199124,0.04185518,0.041310966,0.053986996,0.04062312,0.023181703
0.01142472,0.37603045,0.23960821,0.53843534,0.28415892,0.32690206,0.26506084,1.494591
0.57493234,0.24770834,0.025833827,0.30724153,0.52929956,0.13784665,0.056339033,0.25964645
0.31592056,0.4152307,0.4456941,0.24880894,0.32245424,0.2117198,0.27948782,0.027702622
2.4990497,0.9848537,1.5759598,3.6333547,2.1558523,0.7085031,1.2488508,3.2511485
0.3086297,0.43917918,0.3423776,0.32165873,0.40429047,0.29304087,0.368267,1.0121579
0.1343962,0.14117748,0.13540316,0.12138745,0.0031695152,0.00326237,0.0028405525,0.0024290723
0.38042256,0.4920395,0.4655895,0.6120145,0.47435004,0.29639813,0.37916663,0.24348071
0.0834817,0.13362464,0.07813674,0.11153483,0.30706447,0.21815616,0.19001669,0.30475646
0.21899316,0.22938982,0.2152982,0.22408827,0.103640094,0.084081665,0.08956285,0.09571613
0.25126895,0.5352783,0.39459753,0.915405,0.31851938,0.2609497,0.26314297,0.71189165
0.043483306,0.043883152,0.04260716,0.06092588,0.102426186,0.1197478,0.10240182,0.06678407
0.57460976,0.46467024,0.47901788,0.0010129809,1.2611406,0.1675907,0.6560582,0.17064339
0.5813804,0.6082802,0.51293385,0.40555385,0.4873325,0.43506253,0.3959439,0.29532206
1.563912,0.08451939,0.7983767,3.8816676,1.2680042,0.197701,0.74266005,3.0774865
0.22804949,0.20366246,0.22445682,0.3888086,0.12553377,0.14619789,0.12126681,0.08641194
0.3515445,0.3635507,0.34395605,0.33564425,0.26959103,0.20456707,0.2381288,0.18619846
0.31219515,0.30821976,0.31162667,0.30894864,0.4521808,0.44163087,0.4292363,0.5464634
0.31396955,0.43533394,0.33564943,0.32656485,0.40378818,0.2989526,0.34504163,1.030297
0.03852366,0.13978384,0.16908765,0.10409534,0.13952476,0.07016181,0.11105095,0.049292393
0.24407056,0.26161444,0.25115162,0.25173372,0.1372188,0.085651256,0.1312063,0.14024982
0.6154275,0.3551061,0.22952698,0.044558704,1.1981671,0.27184898,0.3564173,0.31935912
0.14412987,0.16578934,0.15955116,0.16577956,0.024605753,0.011830024,0.019370634,0.017536836
0.039605014,0.23618785,0.2403846,0.2422462,0.019915957,0.043273725,0.051909994,0.03945873
0.28634447,0.28029877,0.28100127,0.27949202,0.42811716,0.40574077,0.4069543,0.51055646
0.14864184,0.15288329,0.15364456,0.14988863,0.29456687,0.30676153,0.28789693,0.30330524
0.91290295,0.44212574,0.031750366,0.27105826,1.0519398,0.28950262,0.3021205,0.29392004
0.22398587,0.49867126,0.41219315,0.2770446,0.70343304,0.35140792,0.55274296,0.66957563
0.066705495,0.34648684,0.38530597,0.3450535,0.61741966,0.2145837,0.46584958,0.631991
0.0937707,0.2340226,0.23760027,0.22412832,0.5165833,0.2073105,0.34173918,0.46664655
0.09012801,0.17237219,0.16435179,0.19464535,0.16680759,0.15284246,0.3517241,0.55219424
0.06851284,0.49850658,0.30114162,0.86933744,0.14076933,0.37263107,0.28045663,1.7538183
0.07618289,0.15222846,0.24685434,0.14114004,0.049434036,0.07586168,0.1634312,0.0735497
0.073194474,0.08130804,0.07827929,0.07841324,0.07768923,0.0955933,0.08486451,0.016620591
0.186392,0.20095545,0.20721747,0.1806207,0.07129493,0.026213123,0.033040766,0.014652735
0.11604504,0.117848694,0.11756589,0.11837374,0.26310506,0.2651301,0.25559384,0.26587164
0.36023206,0.30854452,0.37577388,0.7408366,0.29980454,0.335122,0.29895094,0.29972365
0.29117197,0.40386727,0.32770962,0.6791535,0.3227598,0.21042648,0.2369619,0.4000585
0.26234668,0.25264144,0.25518766,0.3492154,0.4033785,0.39838204,0.38907683,0.5451267
0.11624618,0.21595031,0.19909093,0.366829,0.24390653,0.2800327,0.30797836,0.6877545
0.23448399,0.2930835,0.25879782,0.25059524,0.6418269,0.2754252,0.35925126,0.45408088
0.023645401,0.35952324,0.321378,0.29206473,0.21755138,0.38917136,0.48794597,0.5584488
0.22018313,0.34977528,0.29320216,0.25173002,0.5009018,0.32852864,0.4238854,0.5094921
0.21741605,0.23076153,0.22233734,0.21774805,0.10272597,0.06514558,0.09394998,0.107576594
0.13071322,0.18004388,0.17855704,0.1854415,0.03074884,0.020285454,0.02485565,0.021555988
0.0827785,0.08416705,0.105214685,0.06698051,0.30876273,0.12894171,0.27269632,0.22142902
0.056781776,0.63720906,0.6421226,0.8286863,0.09373249,0.3849463,0.5360511,0.5636872
0.07110076,0.08740485,0.079283,0.08348028,0.21342953,0.14709824,0.21169347,0.339745
0.15734735,0.104321904,0.19167818,0.19183822,0.038117625,0.061020657,0.14261006,0.1427804
0.1428312,0.13640611,0.10148488,0.05451382,0.21993929,0.0700208,0.06530425,0.014023654
0.07240042,0.114056796,0.09891303,0.093318895,0.14772408,0.062322985,0.087600335,0.07601532
0.10763031,0.32472068,0.4039151,0.36030978,0.21359044,0.078059085,0.15754268,0.106213085
0.01567405,0.015932046,0.015814882,0.016375124,0.16008879,0.16187853,0.15093142,0.1533083
0.02477729,0.026619928,0.025495648,0.03794436,0.12177659,0.14645253,0.123345464,0.078625716
0.3537393,0.31813323,0.3803745,0.80902666,0.30173042,0.36471254,0.3120836,0.3209271
0.22769777,0.29558566,0.30169296,0.26152316,0.17747352,0.11618827,0.14923456,0.067066155
0.41240057,0.40807515,0.4074184,0.35503697,0.54108167,0.5166067,0.5242563,0.6506442
0.07612124,0.26249516,0.26914418,0.27882436,0.014069179,0.044337712,0.051928245,0.044115942
0.11544704,0.07357488,0.3270545,0.4767994,0.00080745295,0.0014577535,0.010771131,0.015236521
0.104529254,0.15441036,0.16023238,0.14785346,0.03200034,0.014691988,0.018290075,0.011007806
0.31713045,0.31091732,0.28092626,0.59980476,0.24933226,0.2627614,0.18953758,0.28486052
0.06286335,0.08137284,0.058911566,0.061619725,0.10771952,0.04865426,0.06811052,0.08829798
0.13080278,0.17471659,0.16323265,0.15024802,0.2960593,0.14991836,0.33724746,0.43937555
0.36202508,0.2721722,0.25514328,0.014235005,0.5401417,0.36444932,0.37043083,0.2164415
0.18498778,0.18951555,0.18013492,0.18399331,0.07276882,0.028236821,0.047991738,0.045706086
0.3628834,0.338686,0.532017,1.0206163,0.31385088,0.2877955,0.48613712,0.6510899
0.27271867,0.315486,0.30194265,0.22237593,0.4353373,0.2877534,0.43884778,0.58989704
0.29194263,0.30332163,0.28518438,0.29044223,0.19366312,0.1550971,0.1667475,0.15341213
0.19548893,0.19914263,0.19375324,0.17432514,0.06842337,0.039066225,0.060696494,0.06830609
0.31707186,0.30465594,0.28147244,0.3258165,0.22511928,0.22469744,0.18217003,0.07130188
0.21893601,0.21645713,0.2050563,0.21053046,0.12395319,0.043788806,0.074005894,0.07087822
0.17111877,0.12104386,0.07917229,0.06454634,0.14676154,0.037609003,0.051410843,0.056998253
0.20375204,0.2252619,0.19195725,0.062545575,0.0403573,0.051226474,0.03680802,0.011154441
0.20737192,0.3284272,0.356615,0.19644362,0.22420442,0.10048413,0.12706934,0.0052602068
0.0068792105,0.16740882,0.21127555,0.23184448,0.016557403,0.008802234,0.015448998,0.017172992
0.46004626,0.26215816,0.20402421,0.19674015,0.90970725,0.20406507,0.2794285,0.4043159
0.035153255,0.036200922,0.034983795,0.051008746,0.11156559,0.13076127,0.11474489,0.07105388
0.2980078,0.3850267,0.34075567,0.31096643,0.73503006,0.3299436,0.43082255,0.55013394
0.36370164,0.42162317,0.4173132,0.5086684,0.4185038,0.29308343,0.30768412,0.13950214
0.31581622,0.23563501,0.21036857,0.2200769,0.2921373,0.0391844,0.058945708,0.06297934
2.8122492,0.032905467,0.55822587,4.0339785,4.1077433,0.052302822,0.7860494,6.1850953
0.01687251,0.13986619,0.14697179,0.12665218,0.06897576,0.08206403,0.12461412,0.095946744
0.19919355,0.53240836,0.37159234,0.97577655,0.25632024,0.25904205,0.2319139,0.7865771
0.08709738,0.091345504,0.08983566,0.08909273,0.23196423,0.23940448,0.2195076,0.24086319
0.040007163,0.07327004,0.07191346,0.07206572,0.35124466,0.12601534,0.21621463,0.27010852
0.009946092,0.0023564526,0.008284719,0.035879433,0.17179455,0.041875295,0.1502559,0.6743383
0.099766225,0.17108405,0.1793428,0.16039693,0.014269098,0.0069416873,0.008639881,0.0049500247
0.029183239,0.028722001,0.028935958,0.029909462,0.1766732,0.17897567,0.16073178,0.16109419
0.23447561,0.2413457,0.26063216,0.26675475,0.18267854,0.040465612,0.08017194,0.06957661
0.14943373,0.1250607,0.14935234,0.36907127,0.050042953,0.056383125,0.050395273,0.06318639
0.44449705,0.53856605,0.45486778,0.65285033,0.37500846,0.35479277,0.36649036,0.4990378
0.2207182,0.22707401,0.35992232,1.4527878,0.3710569,0.2804541,0.36472735,0.74752325
0.44897985,0.42426738,0.35983226,0.2955956,0.8713788,0.3363218,0.44254643,0.58188987
0.046404533,0.049133614,0.047461122,0.04960271,0.09150836,0.0928905,0.08464105,0.08995807
0.4407988,0.08027114,0.2616772,0.66440165,0.22133999,0.08481328,0.1523551,0.4181043
0.07725622,0.10616978,0.085639834,0.0810182,0.16753173,0.067392826,0.08970502,0.07657112
0.14524011,0.29770124,0.23381175,0.25502124,0.4132907,0.49392322,0.38842747,0.5560285
0.13411516,0.210374,0.19785744,0.31466496,0.48699483,0.12754285,0.31647155,0.54312825
0.2289477,0.24331869,0.23562089,0.22974022,0.11688195,0.06978288,0.11050747,0.12286632
0.32530376,0.5294423,0.52776754,0.6420528,0.563701,0.22578883,0.32450685,0.24846622
0.13683371,0.18607289,0.114172496,0.15375921,0.37894404,0.22807613,0.23217161,0.35746807
0.11258556,0.06452112,0.22394484,0.032172255,0.35254288,0.0609967,0.46863702,0.14844331
0.5161999,0.49227238,0.4731614,0.2667625,0.46550298,0.33831477,0.38573688,0.061754487
0.033394188,0.046477117,0.038223885,0.036884785,0.14128098,0.06611725,0.10395838,0.1284779
0.13859089,0.29378712,0.26499224,0.2168563,0.38974053,0.30058235,0.39845306,0.475327
0.16817206,0.18930727,0.16631415,0.14757091,0.5364555,0.16461596,0.27879316,0.370888
