no-op,no-op,no-op,no-op,no-op,no-op,no-op,no-op,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire right,fire right,fire right,fire right,fire right,fire right,fire right,fire right
x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
2.2057113e-05,4.0348e-05,9.6768075e-05,6.1344654e-05,1.237239e-05,7.383947e-05,3.3533463e-05,3.3533463e-05,1.5038758e-05,2.7497716e-05,6.598593e-05,4.182062e-05,8.41674e-06,5.0354804e-05,2.2870645e-05,2.2870645e-05,1.2272467e-05,2.2453853e-05,5.3859505e-05,3.4142002e-05,6.880682e-06,4.1096813e-05,1.866093e-05,1.866093e-05,4.1763437e-06,7.6481665e-06,1.8358502e-05,1.1634816e-05,2.3371924e-06,1.4006567e-05,6.3559655e-06,6.3559655e-06
0.00015607708,8.9899535e-05,1.7115162e-05,7.0007686e-06,7.278986e-05,4.7959475e-05,5.587294e-05,5.587294e-05,2.7040918e-05,1.550738e-05,2.8463194e-06,1.3201036e-06,1.2596265e-05,8.344501e-06,9.70543e-06,9.70543e-06,0.00016018072,9.206508e-05,1.7232369e-05,7.56017e-06,7.466573e-05,4.934212e-05,5.7432677e-05,5.7432677e-05,9.9586665e-05,5.6305893e-05,9.114869e-06,6.469743e-06,4.624271e-05,3.125785e-05,3.6140744e-05,3.6140744e-05
0.00024005164,0.0005474628,0.00049812044,0.000109691144,0.00021849899,0.000120772864,1.1642532e-05,1.1642532e-05,0.0001733192,0.0003953796,0.00035972497,7.921849e-05,0.0001578238,8.721607e-05,8.39897e-06,8.39897e-06,0.00014002268,0.000319359,0.00029057264,6.3981584e-05,0.00012745551,7.0449394e-05,6.7887686e-06,6.7887686e-06,3.3210985e-05,7.576607e-05,6.893415e-05,1.5171328e-05,3.0231442e-05,1.6706721e-05,1.6023743e-06,1.6023743e-06
2.0492853e-05,0.00017065744,6.9181726e-05,0.0001064527,8.247829e-05,1.4817019e-06,1.09739785e-05,1.09739785e-05,2.0865089e-06,1.7504815e-05,7.098254e-06,1.0877229e-05,8.447899e-06,1.3779812e-07,1.1117869e-06,1.1117869e-06,1.5928552e-05,0.00013160761,5.334037e-05,8.196236e-05,6.36111e-05,1.1968433e-06,8.519416e-06,8.519416e-06,9.914364e-06,7.864437e-05,3.1843243e-05,4.856383e-05,3.8029513e-05,8.877714e-07,5.2705414e-06,5.2705414e-06
2.6835172e-05,6.6860994e-06,2.0203433e-06,1.0796945e-06,6.601964e-06,1.0353133e-05,1.0477281e-05,1.0477281e-05,9.13339e-05,2.2788665e-05,6.876099e-06,3.7841999e-06,2.2485405e-05,3.5253084e-05,3.5672452e-05,3.5672452e-05,2.0450427e-05,5.0932845e-06,1.5352126e-06,8.231853e-07,5.0286576e-06,7.887726e-06,7.982276e-06,7.982276e-06,1.8504374e-05,4.608523e-06,1.3859428e-06,7.483904e-07,4.549422e-06,7.136286e-06,7.2217704e-06,7.2217704e-06
0.0001397179,6.7728935e-05,7.654772e-05,1.2708748e-05,7.058002e-05,7.899171e-05,8.609864e-05,0.00026570313,0.00013008864,6.306948e-05,7.128009e-05,1.1848458e-05,6.5717264e-05,7.35429e-05,8.017016e-05,0.000247332,0.00018519933,8.9767906e-05,0.00010144583,1.6743095e-05,9.353975e-05,0.00010469492,0.00011411386,0.00035229535,0.00022785002,0.00011055869,0.00012498508,1.9287316e-05,0.00011478081,0.00012840418,0.0001405245,0.00043399606
5.3424297e-05,5.701109e-05,2.2710687e-05,7.748622e-05,5.4574964e-05,4.2021325e-05,3.9325896e-05,3.9325896e-05,5.741358e-05,6.160244e-05,2.4388115e-05,8.379876e-05,5.8912105e-05,4.5238303e-05,4.2323885e-05,4.2323885e-05,5.1611507e-05,5.5067474e-05,2.1958045e-05,7.4945245e-05,5.2741165e-05,4.0601666e-05,3.7996742e-05,3.7996742e-05,7.2790215e-05,7.766443e-05,3.115403e-05,0.00010669238,7.459082e-05,5.7326753e-05,5.364266e-05,5.364266e-05
0.00011327757,2.7009173e-05,1.110101e-05,1.4177901e-05,2.1220145e-05,4.1762927e-05,4.1669824e-05,4.1669824e-05,0.00010264399,2.455931e-05,9.8952905e-06,1.3122363e-05,1.9216579e-05,3.7798392e-05,3.7714704e-05,3.7714704e-05,0.00010091026,2.4101493e-05,9.823091e-06,1.2726173e-05,1.8904304e-05,3.7186237e-05,3.7103815e-05,3.7103815e-05,0.00012612666,3.036018e-05,1.1950153e-05,1.6412392e-05,2.3651844e-05,4.640162e-05,4.630148e-05,4.630148e-05
0.000102413665,9.575223e-05,3.139286e-05,0.000119508266,0.000100466415,9.958362e-05,7.7882454e-05,7.7882454e-05,3.677928e-05,3.451566e-05,1.1225495e-05,4.303033e-05,3.615913e-05,3.581604e-05,2.7989574e-05,2.7989574e-05,0.00011516562,0.00010759823,3.5309837e-05,0.00013431981,0.00011294089,0.00011196302,8.756998e-05,8.756998e-05,0.00011470339,0.00010683003,3.543608e-05,0.00013484081,0.00011261265,0.0001116145,8.725977e-05,8.725977e-05
0.00010076896,6.19488e-05,2.0260031e-05,2.0788482e-05,5.3099746e-05,5.2586594e-05,5.6204397e-05,5.6204397e-05,1.2531473e-05,7.1613445e-06,2.7932647e-06,2.4367787e-06,6.4230935e-06,6.5865074e-06,7.015042e-06,7.015042e-06,9.320332e-05,5.5587207e-05,1.9648578e-05,1.8898178e-05,4.856282e-05,4.879942e-05,5.2076677e-05,5.2076677e-05,6.193611e-05,2.8936038e-05,1.7307246e-05,1.0972957e-05,2.9685349e-05,3.317847e-05,3.5033256e-05,3.5033256e-05
2.8157801e-05,1.37223105e-05,5.1738334e-06,8.9565265e-06,1.3389378e-05,1.2419472e-05,1.3036491e-05,1.3036491e-05,5.546302e-05,2.7052562e-05,1.0189805e-05,1.7626979e-05,2.6398186e-05,2.4474897e-05,2.569037e-05,2.569037e-05,8.1063706e-07,3.8895203e-07,1.3912515e-07,2.496358e-07,3.7922865e-07,3.5085446e-07,3.688826e-07,3.688826e-07,1.869923e-05,9.113394e-06,3.428919e-06,5.9408007e-06,8.892233e-06,8.245335e-06,8.655359e-06,8.655359e-06
7.9853155e-05,8.687822e-05,6.254181e-05,6.9440044e-05,0.00015039246,0.00017901123,9.327277e-05,7.866522e-05,0.00025287765,0.00028398563,0.00020309023,0.00024806784,0.00051999436,0.0006074174,0.00035035677,0.00025763552,0.0001196168,0.00013194767,9.4116265e-05,0.00011160306,0.00023610823,0.00027954057,0.0001516126,0.000119609904,0.0003102808,0.00031443514,0.00021196672,0.00023860499,0.00051309995,0.00067438517,0.0002136437,0.00028352783
0.00022083904,1.7512657e-05,2.6269567e-05,0.0001264545,7.602325e-06,6.3729705e-05,5.5620716e-05,5.5620716e-05,4.6862187e-05,3.7047332e-06,5.5751875e-06,2.6861222e-05,1.6154202e-06,1.3514259e-05,1.1789979e-05,1.1789979e-05,0.00015781548,1.2513801e-05,1.8779929e-05,9.037894e-05,5.4308935e-06,4.5536286e-05,3.974187e-05,3.974187e-05,0.00011634241,9.2346745e-06,1.3865482e-05,6.665482e-05,3.9975657e-06,3.3559416e-05,2.9290633e-05,2.9290633e-05
8.0043814e-05,5.6557266e-05,3.718866e-05,0.00010076072,7.671284e-05,7.8203375e-05,6.2602245e-05,6.2602245e-05,4.6710866e-05,3.3208205e-05,2.1658798e-05,5.8985912e-05,4.4876815e-05,4.572305e-05,3.6566893e-05,3.6566893e-05,8.384279e-05,5.919727e-05,3.896566e-05,0.00010555327,8.034718e-05,8.191296e-05,6.5572116e-05,6.5572116e-05,9.447424e-05,6.655052e-05,4.4120803e-05,0.00011992595,9.067544e-05,9.242633e-05,7.393626e-05,7.393626e-05
4.180797e-05,5.9624927e-06,4.0279687e-05,2.960759e-05,1.9012045e-05,3.671665e-05,3.135757e-05,3.135757e-05,7.490068e-05,1.0752659e-05,7.214476e-05,5.2978616e-05,3.4121418e-05,6.5793836e-05,5.6201352e-05,5.6201352e-05,1.8317287e-05,2.6070986e-06,1.7645802e-05,1.296913e-05,8.326989e-06,1.608514e-05,1.3736849e-05,1.3736849e-05,3.916041e-05,5.590959e-06,3.7717098e-05,2.7728402e-05,1.7815868e-05,3.4385648e-05,2.9370878e-05,2.9370878e-05
2.577942e-05,1.6532815e-05,1.5208127e-05,2.254114e-05,1.7025137e-05,1.6178303e-05,1.6801225e-05,1.6801225e-05,3.3533775e-05,2.1534946e-05,1.978052e-05,2.9256733e-05,2.2171374e-05,2.1059866e-05,2.1871521e-05,2.1871521e-05,4.6701193e-06,2.99481e-06,2.7499352e-06,4.0826094e-06,3.0823671e-06,2.9271712e-06,3.0403926e-06,3.0403926e-06,1.6073378e-05,1.0345402e-05,9.4672605e-06,1.4054175e-05,1.0630518e-05,1.008602e-05,1.0476006e-05,1.0476006e-05
5.404928e-06,1.0601977e-05,8.785413e-06,2.6536322e-06,5.3870626e-06,5.5782675e-06,5.4393913e-06,5.4393913e-06,0.00016462345,0.00028175183,0.000279419,6.4350534e-05,0.00016468363,0.00017329535,0.00016622336,0.00016622336,4.4684148e-05,8.7227476e-05,7.2715375e-05,2.1730259e-05,4.4549146e-05,4.6195524e-05,4.497693e-05,4.497693e-05,0.00013913763,0.0002634426,0.00022888179,6.4356675e-05,0.00013883792,0.00014452072,0.00014015121,0.00014015121
4.6542173e-06,4.549365e-06,5.8945385e-05,3.1579115e-05,8.263225e-06,2.0109433e-06,7.76574e-06,7.76574e-06,0.000113599504,0.00017859938,0.001491833,0.00076523906,0.00020380413,4.6187804e-05,0.00019093626,0.00019093626,3.539031e-05,3.5795067e-05,0.00044731796,0.00023863083,6.273558e-05,1.532898e-05,5.8954465e-05,5.8954465e-05,0.00010160005,0.000117487645,0.0012958176,0.0006839184,0.0001805667,4.3369873e-05,0.00016954968,0.00016954968
2.5922796e-05,1.5606769e-05,1.5777943e-05,3.250257e-05,2.927083e-05,2.3634613e-05,2.1964684e-05,2.1964684e-05,5.944973e-05,3.6134985e-05,3.6156078e-05,7.467153e-05,6.748348e-05,5.4355056e-05,5.0499013e-05,5.0499013e-05,1.7871327e-05,1.0794402e-05,1.0863026e-05,2.2409256e-05,2.0211908e-05,1.6304952e-05,1.5150629e-05,1.5150629e-05,4.3816966e-05,2.6744274e-05,2.6521164e-05,5.4886048e-05,4.9767485e-05,4.0049046e-05,3.720007e-05,3.720007e-05
0.00012018307,8.289027e-05,4.1023985e-05,5.9377267e-06,6.0056896e-05,1.7048653e-05,3.5359662e-05,3.5359662e-05,3.3814013e-05,2.3326067e-05,1.1543696e-05,1.6784645e-06,1.689783e-05,4.789429e-06,9.942916e-06,9.942916e-06,9.5569914e-05,6.59184e-05,3.2632688e-05,4.728934e-06,4.7757243e-05,1.3549668e-05,2.8112958e-05,2.8112958e-05,3.9252252e-05,2.7081483e-05,1.3416925e-05,1.9523582e-06,1.9613473e-05,5.5503456e-06,1.1536275e-05,1.1536275e-05
7.778431e-05,6.971135e-05,3.7644448e-05,0.00010281062,7.586339e-05,6.944255e-05,5.9085804e-05,5.9085804e-05,7.232506e-05,6.505216e-05,3.4965422e-05,9.598685e-05,7.073354e-05,6.466801e-05,5.498864e-05,5.498864e-05,8.646487e-05,7.742894e-05,4.1861706e-05,0.00011428135,8.4311854e-05,7.718507e-05,6.5676155e-05,6.5676155e-05,0.00011161531,9.958923e-05,5.432729e-05,0.00014858408,0.00010890151,9.966482e-05,8.47967e-05,8.47967e-05
2.5270552e-05,1.3667844e-05,6.566249e-06,1.0791454e-05,1.3409801e-05,1.09927705e-05,1.1651216e-05,1.1651216e-05,5.30121e-05,2.8692546e-05,1.3782638e-05,2.2643326e-05,2.8158862e-05,2.3075463e-05,2.4457258e-05,2.4457258e-05,1.3836551e-07,6.9216426e-08,2.688142e-08,5.206833e-08,6.768209e-08,5.326937e-08,5.719431e-08,5.719431e-08,1.8113144e-05,9.7968605e-06,4.702494e-06,7.732165e-06,9.6129215e-06,7.877767e-06,8.349994e-06,8.349994e-06
4.6310503e-05,7.040106e-05,6.9719186e-05,8.913063e-05,7.450993e-05,5.5776592e-05,7.1854505e-05,1.8746341e-05,0.00017046896,0.00027250947,0.00027232195,0.00036019323,0.0003106286,0.00020725091,0.00033931725,7.550584e-05,6.4979344e-05,0.00010224627,0.00010187636,0.00013372421,0.00011467991,7.8544675e-05,0.00012175251,2.7423752e-05,4.665528e-05,7.521624e-05,7.524526e-05,0.00010117094,8.8904395e-05,5.614898e-05,0.00010118473,1.9325236e-05
8.6997294e-05,0.00010450949,1.6920652e-05,0.0001057561,8.923122e-05,6.868427e-05,6.2377614e-05,6.2377614e-05,2.2452004e-05,2.708291e-05,4.332331e-06,2.7399516e-05,2.310063e-05,1.7747227e-05,1.6112477e-05,1.6112477e-05,9.31732e-05,0.00011188347,1.8135674e-05,0.00011327382,9.555539e-05,7.3557865e-05,6.6804285e-05,6.6804285e-05,8.678107e-05,0.00010410215,1.7071641e-05,0.0001063976,8.9187975e-05,6.8582085e-05,6.227765e-05,6.227765e-05
5.7454916e-05,1.6332563e-06,3.8510618e-05,5.9453356e-05,5.2119987e-05,5.6509878e-05,4.6548823e-05,4.6548823e-05,2.972785e-05,5.7240186e-07,1.9905003e-05,3.0895193e-05,2.702125e-05,2.9336281e-05,2.4117537e-05,2.4117537e-05,4.180539e-05,1.1587058e-06,2.803405e-05,4.3334952e-05,3.7935042e-05,4.1142717e-05,3.3877317e-05,3.3877317e-05,4.9277493e-05,1.1139049e-06,3.3178472e-05,5.1838702e-05,4.481769e-05,4.8714937e-05,3.999938e-05,3.999938e-05
7.972962e-05,3.3889686e-05,4.4082895e-05,9.46959e-05,7.5014745e-05,8.118628e-05,6.412807e-05,6.412807e-05,5.7127414e-05,2.4547428e-05,3.1541902e-05,6.8016554e-05,5.3850697e-05,5.8293408e-05,4.599062e-05,4.599062e-05,8.183649e-05,3.4741483e-05,4.5258723e-05,9.720608e-05,7.699242e-05,8.3331346e-05,6.582151e-05,6.582151e-05,9.9520046e-05,4.2138727e-05,5.5271852e-05,0.00011926803,9.374729e-05,0.000101520265,8.0094476e-05,8.0094476e-05
3.9453753e-05,0.00015708014,0.00012274359,0.00014145942,0.0002482091,0.00029418676,0.00013276318,0.00034283713,0.00014416655,0.00013934207,5.717174e-05,0.00037197588,0.0005506804,0.0011428013,8.524795e-05,3.304711e-05,4.450074e-05,0.00018389992,0.00011763444,0.00029070344,0.00045798795,0.00079079386,0.00013899556,0.00022932595,0.0016841382,0.00043136493,0.0007785412,0.0017636998,0.0021931522,0.006849447,0.00064720685,0.004011204
9.489019e-05,1.0713473e-05,7.272529e-05,4.98283e-05,8.376498e-05,8.480241e-05,7.48669e-05,7.48669e-05,6.7630435e-07,6.087371e-08,5.1442095e-07,3.498532e-07,5.963041e-07,6.0453874e-07,5.315252e-07,5.315252e-07,8.611093e-05,9.731226e-06,6.6001376e-05,4.5244913e-05,7.601844e-05,7.696908e-05,6.794295e-05,6.794295e-05,6.8110574e-05,7.497924e-06,5.229049e-05,3.6467358e-05,6.0207774e-05,6.109932e-05,5.3798904e-05,5.3798904e-05
