no-op,no-op,no-op,no-op,no-op,no-op,no-op,no-op,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire right,fire right,fire right,fire right,fire right,fire right,fire right,fire right
x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
0.005338335,0.097690225,0.08785299,0.14249551,0.113705225,0.012434254,0.060439922,0.0073582456,0.04164426,0.1861728,0.25462022,0.25894204,0.3408927,0.101834975,0.1254771,0.035787832,0.014375468,0.12345064,0.10136279,0.17911623,0.13336657,0.008604295,0.07749111,0.005718708,0.032646477,0.021038549,0.07283483,0.025183301,0.09784762,0.04944846,0.01712989,0.015870726
0.0612269,0.21996039,0.039348908,0.4071038,0.042234495,0.0055744285,0.009378157,0.09328315,0.24073334,0.104910746,0.47253445,0.18799923,0.8885246,0.69528204,0.10053973,0.30801013,0.11993547,0.31000382,0.0046169385,0.56363374,0.0456185,0.09083039,0.0023215855,0.09938222,0.24518304,0.19612807,0.28677484,0.36242968,0.5734317,0.49532405,0.059075825,0.102385856
0.00528587,0.08564945,0.077097625,0.12394906,0.101887435,0.011752207,0.054537587,0.0057449406,0.045461103,0.16676067,0.24443541,0.22733176,0.3363807,0.107973404,0.11901733,0.034390945,0.013588489,0.112118155,0.092496164,0.16133052,0.1248672,0.009286342,0.07255939,0.0044070776,0.034495875,0.017825056,0.07352999,0.019359663,0.101690695,0.052832466,0.016933147,0.01600189
0.0024133998,0.023032228,0.024291392,0.032344803,0.038745556,0.011621044,0.02376674,0.014532863,0.043755986,0.015241143,0.08651513,0.0068204775,0.15078501,0.08299996,0.054642517,0.009417505,0.014480398,0.046536643,0.015162446,0.07255939,0.01762831,0.012644116,0.027072048,0.028121352,0.033472802,0.02503902,0.035059877,0.048805762,0.067706354,0.053396467,0.0105192745,0.0143361185
0.060397293,0.209428,0.022123924,0.3953188,0.044313427,0.033226874,0.0022691204,0.04451017,0.21456632,0.1229391,0.38818026,0.1284955,0.8583226,0.61776143,0.12761506,0.1668115,0.1146496,0.2919361,0.01979578,0.5544458,0.037860207,0.121637315,0.011896486,0.04633334,0.22534135,0.17040044,0.24851458,0.39034116,0.54909104,0.47432154,0.087023385,0.0618696
0.058787268,0.22049816,0.011909603,0.3990766,0.046444826,0.02472423,0.012709697,0.06325993,0.24301557,0.106222376,0.39632875,0.16040911,0.8963616,0.637895,0.11407249,0.2103363,0.11622356,0.31065962,0.0360436,0.5555803,0.040004723,0.11185583,0.005194056,0.067981794,0.24371402,0.19587232,0.26683804,0.37213573,0.5736743,0.47830564,0.064610906,0.07010008
0.014965701,0.09997246,0.083459035,0.15128343,0.120001055,0.009850343,0.056675542,0.010453694,0.017465996,0.18654169,0.23589507,0.27396184,0.3428044,0.090290986,0.11483815,0.04061627,0.024553718,0.12853977,0.101415254,0.19233745,0.14894873,0.0089715505,0.074553065,0.010650437,0.027767213,0.016224867,0.064466625,0.021379573,0.0920371,0.045946408,0.013050721,0.015687099
0.0300101,0.24501254,0.03777495,0.41261265,0.11699742,0.053357117,0.00081321073,0.036542017,0.25403655,0.22969268,0.4644745,0.34280768,0.8313112,0.72590864,0.12213901,0.12927428,0.013142535,0.3099907,0.0020986083,0.51857924,0.06560775,0.00865676,0.014637793,0.036345273,0.13530777,0.1116722,0.26715285,0.21282512,0.42355165,0.42200392,0.08163587,0.045434874
0.058256056,0.20782125,0.023032228,0.39771253,0.047192458,0.031852942,0.0009312575,0.047415435,0.24322216,0.10235962,0.39983082,0.15993364,0.8965124,0.63560945,0.11043271,0.20553246,0.1154497,0.29241484,0.020061385,0.5536129,0.038929187,0.12209966,0.011489881,0.04526436,0.24321559,0.1831495,0.25572526,0.37080115,0.5729004,0.485395,0.07637295,0.085970804
0.06521753,0.1928326,0.024816044,0.38676697,0.049261555,0.04005063,0.0016624914,0.03239071,0.17777836,0.08887607,0.4107239,0.1596254,0.77771807,0.5785339,0.15771042,0.16649835,0.11860745,0.27110413,0.018789103,0.539303,0.021914063,0.12817578,0.016224867,0.028252516,0.20641783,0.17363362,0.26161122,0.35904565,0.48804447,0.4565457,0.10855052,0.07661232
0.03973584,0.23650005,0.0059154523,0.4569523,0.03827993,0.057737965,0.0136475125,0.014355793,0.21197748,0.12947102,0.37288007,0.21026088,0.7365214,0.5442036,0.13126633,0.15973361,0.08627248,0.32944217,0.058820058,0.6350389,0.032364476,0.14939469,0.035230387,0.0029118191,0.19940057,0.1980234,0.27245837,0.40855968,0.4720426,0.453647,0.10872759,0.09389305
0.058262616,0.2078934,0.023032228,0.39763382,0.047153108,0.031911965,0.0009706064,0.04742855,0.24322051,0.102420285,0.39976522,0.15985823,0.8965386,0.63558817,0.11045402,0.20552261,0.11547593,0.29251978,0.02004171,0.55352104,0.03895542,0.122191474,0.011437416,0.045238126,0.24318936,0.18316917,0.2556761,0.37079787,0.5729201,0.4854475,0.07636312,0.08596425
0.004551357,0.096929476,0.08850881,0.14102648,0.116407186,0.01394263,0.061030157,0.0075549902,0.046484176,0.18229038,0.2601225,0.2508624,0.35631746,0.111016385,0.12791018,0.03688304,0.012958907,0.122191474,0.10277934,0.17670283,0.13787857,0.0111750895,0.07838302,0.0060334993,0.03458769,0.01954329,0.07531381,0.022035388,0.10395981,0.05317349,0.017943101,0.016290449
0.04050314,0.2387167,0.002780656,0.4507417,0.04029328,0.05356698,0.01539854,0.015555935,0.20840493,0.12186357,0.37212265,0.22734487,0.7231411,0.53180045,0.14136751,0.14889626,0.08758411,0.33328524,0.053435817,0.6241917,0.028764052,0.14210202,0.038365185,0.0051088,0.1980529,0.2059899,0.26780212,0.38895738,0.46047732,0.43988636,0.11777455,0.08505103
0.0053252187,0.087748066,0.081662096,0.12562795,0.110872105,0.013995095,0.055639356,0.006125313,0.06416495,0.15999267,0.26980233,0.2103068,0.3746803,0.13863932,0.1224538,0.040634304,0.027754096,0.11878124,0.07822563,0.17455176,0.10681917,0.010230716,0.070670635,0.00020986084,0.05735759,0.008525597,0.10192679,0.0015870726,0.14245616,0.08836453,0.020933619,0.023215856
0.01592319,0.2528823,0.049632087,0.42276466,0.1189911,0.032187406,0.004721869,0.02245511,0.25372174,0.2601225,0.5517766,0.36998466,0.94227517,0.77207804,0.13168767,0.11133117,0.002780656,0.34044674,0.009443738,0.56305665,0.07093296,0.03593867,0.019569524,0.022192784,0.16160597,0.12764786,0.33555436,0.2543907,0.52743274,0.51253265,0.09981506,0.050851904
0.0582495,0.2078278,0.023005994,0.3976863,0.04713999,0.031885732,0.0009706064,0.047494132,0.24318936,0.10239241,0.39969307,0.15993692,0.8964796,0.6355832,0.110462226,0.20558493,0.11542346,0.29242796,0.020094175,0.55357355,0.038968533,0.12213901,0.011437416,0.045343056,0.24317625,0.18312982,0.2556761,0.37077165,0.57289386,0.48543435,0.07636312,0.08596425
0.0024396323,0.023032228,0.024238927,0.032371033,0.03877179,0.011647277,0.02376674,0.014532863,0.043755986,0.015188678,0.0864889,0.0068204775,0.15070632,0.08302619,0.054616284,0.009417505,0.014427933,0.046431713,0.015162446,0.07255939,0.017575845,0.012696581,0.027124513,0.028068887,0.033446573,0.025025906,0.035072993,0.04881888,0.067706354,0.053409584,0.0105192745,0.014323003
0.005298986,0.08564945,0.077097625,0.123922825,0.101887435,0.011778439,0.05452447,0.005758057,0.045434874,0.16681314,0.24443541,0.22730552,0.33635446,0.1080521,0.1189911,0.03436471,0.013640955,0.112118155,0.092496164,0.16133052,0.1248672,0.009286342,0.07255939,0.0044070776,0.03448276,0.017825056,0.07352999,0.019372778,0.10170381,0.052832466,0.016946264,0.01600189
0.013640955,0.09405701,0.079655305,0.1414462,0.115921885,0.011332486,0.05466875,0.009929041,0.019897431,0.17383036,0.22712845,0.25307906,0.3324294,0.09245354,0.10999659,0.039257094,0.022769902,0.12030273,0.095958866,0.17864405,0.14307263,0.010860299,0.07166748,0.009915925,0.027727863,0.016985612,0.06517491,0.022520691,0.09303393,0.04605134,0.013457326,0.015844494
0.013627838,0.09407012,0.079668425,0.14147244,0.11596123,0.011319369,0.05466875,0.009915925,0.01990399,0.17381397,0.22710878,0.25312167,0.33247858,0.09246009,0.109983474,0.0392407,0.022769902,0.12030273,0.09590641,0.1786965,0.14307263,0.010860299,0.07166748,0.0098634595,0.02774098,0.016972495,0.06518802,0.022546925,0.09302082,0.046025105,0.013470443,0.015831377
0.066945605,0.23501791,0.053304654,0.42234495,0.06070225,0.029747775,0.003987356,0.085938014,0.24204825,0.14548603,0.562873,0.24002834,0.9427998,0.8361905,0.070539474,0.21704857,0.12751669,0.32784197,0.00443331,0.579111,0.027058933,0.05779043,0.0026888421,0.10035283,0.2526659,0.18631707,0.3336525,0.34396192,0.5898008,0.55207175,0.044929896,0.046812084
0.006636849,0.03441718,0.04129012,0.05810522,0.06610616,0.026652327,0.029013261,0.017943101,0.08444276,0.06618486,0.19527552,0.109494895,0.30810195,0.165895,0.09042379,0.022822367,0.009496203,0.05891843,0.06642096,0.0998413,0.106714234,0.041972168,0.047323618,0.029957635,0.038719326,0.002597028,0.06029564,0.005298986,0.09302082,0.060007084,0.016133051,0.0072664316
0.013640955,0.09405701,0.079668425,0.14147244,0.115935,0.011358718,0.054708097,0.009915925,0.019910548,0.17380412,0.22712517,0.2531184,0.33247858,0.09253551,0.11007201,0.039227583,0.022769902,0.12025026,0.095958866,0.1786965,0.14302017,0.010912764,0.071719944,0.0098634595,0.027714748,0.016972495,0.06517491,0.022533808,0.09304705,0.04603822,0.0134966755,0.015831377
0.06038746,0.20940834,0.022140319,0.3953516,0.04427408,0.033223595,0.0022691204,0.04451673,0.21453024,0.12295222,0.3882688,0.12853977,0.8582521,0.6177778,0.12764786,0.16689183,0.11460369,0.29189673,0.019779384,0.5544786,0.037906114,0.12164715,0.011909603,0.04633334,0.22529873,0.17035453,0.2485277,0.3903674,0.5491009,0.4743642,0.08709225,0.061922066
0.041340947,0.23824452,0.021741912,0.45963788,0.037688054,0.034958225,0.01968593,0.04698752,0.20579478,0.12049947,0.4478955,0.2545612,0.7152057,0.5887121,0.12814628,0.24510434,0.08848585,0.3327606,0.026681839,0.6338388,0.031587336,0.12194882,0.04299852,0.039132487,0.19722657,0.20638502,0.29105404,0.3806482,0.45804423,0.4573032,0.1137085,0.11456106
0.039716166,0.23655252,0.0059548016,0.45697197,0.038260255,0.057737965,0.013627838,0.0143361185,0.21193813,0.12949562,0.37290466,0.21031171,0.736546,0.5441708,0.13122042,0.15965,0.08625281,0.3294815,0.05887908,0.63506514,0.0324235,0.14938156,0.035230387,0.0028855866,0.19937435,0.19805616,0.27249774,0.40853348,0.47209504,0.45362076,0.1086948,0.093886495
0.000996839,0.022428878,0.018362824,0.032161172,0.029118191,0.0061384295,0.02114348,0.014768956,0.031400427,0.013195001,0.06631602,0.006059732,0.11773193,0.06416495,0.045749664,0.010178251,0.012329324,0.046903897,0.018362824,0.07266431,0.022979762,0.009548668,0.02859354,0.028016422,0.025970278,0.026232606,0.022887947,0.049264833,0.04771711,0.041972168,0.005154707,0.013877048
0.0023609344,0.023032228,0.024265159,0.032371033,0.03877179,0.011621044,0.02376674,0.014532863,0.043729752,0.015267376,0.08651513,0.0067942445,0.15073255,0.082973726,0.054616284,0.009391272,0.014532863,0.046536643,0.0151099805,0.07255939,0.017575845,0.012696581,0.027124513,0.028121352,0.033472802,0.02503902,0.035059877,0.04881888,0.06771947,0.053409584,0.010506159,0.014349235
0.0052596373,0.08566257,0.07712386,0.12394906,0.10187432,0.011778439,0.054537587,0.0057449406,0.04551357,0.16683936,0.24448788,0.22735798,0.33632824,0.10802587,0.1189911,0.034390945,0.013588489,0.11217062,0.09254863,0.16138299,0.124814734,0.009233877,0.07255939,0.0044070776,0.03448276,0.01783817,0.07354311,0.019359663,0.10170381,0.0528587,0.016946264,0.015975656
0.069306545,0.20390604,0.020658176,0.40030956,0.048950043,0.042824727,0.0018100498,0.03452211,0.23791662,0.12209639,0.39866835,0.11554643,0.85053486,0.61983055,0.124309756,0.1575809,0.13087447,0.28373185,0.023281436,0.56355506,0.029931402,0.13634397,0.01791687,0.032449733,0.25268558,0.16415708,0.2576829,0.40560853,0.537893,0.48765758,0.09000407,0.06779161
0.026337536,0.049894415,0.019490825,0.048530318,0.028121352,0.039637465,0.0046169385,0.006426988,0.06946394,0.017103659,0.09601133,0.045539804,0.16327174,0.14669272,0.030849544,0.0300101,0.04512008,0.08210805,0.03473197,0.08084889,0.049999345,0.068414636,0.007030338,0.011332486,0.0815834,0.054432657,0.090502486,0.09462101,0.14624678,0.15094241,0.014585328,0.028829632
