left,left,left,left,right,right,right,right
x,vel,angle,angle_vel,x,vel,angle,angle_vel
0.007923644,0.0069153886,0.006538701,0.0068841306,0.009721305,0.0021106543,0.0035869898,0.0033919327
0.0043694917,0.007305744,0.007602123,0.007302438,0.0007465316,0.004418337,0.007833982,0.005709517
0.0023295637,0.002743671,0.002652237,0.0024388866,0.005019532,0.0036001173,0.0047677704,0.0078292545
0.0037255473,0.0042266482,0.0044436,0.0024235162,0.00747961,0.0032909145,0.008108588,0.007278315
0.003717788,0.0034359393,0.0042644134,0.0011686949,0.00961659,0.0020029377,0.010334359,0.0018037785
0.0094204405,0.006673623,0.0055033946,0.0028427036,0.017390631,0.0041789794,0.006551458,0.009008466
0.0052756593,0.008153619,0.0073530595,0.005432014,0.0141448565,0.0053889817,0.008848908,0.011342848
0.00013007822,0.00023724389,0.00023541562,0.00023671547,0.003140149,0.0022104844,0.0033321937,0.003214188
0.004309175,0.0074624782,0.006534155,0.012539105,0.0052183084,0.0038983007,0.0043798173,0.007205034
0.0012597704,0.0053003132,0.002095592,0.012688528,0.012966004,0.0075512645,0.017689446,0.049060244
0.0010990223,0.0034468065,0.0044943816,0.004342448,0.00040101915,0.00022590968,0.00040833588,0.00038706476
0.0024304523,0.0023164067,0.0023932294,0.0024227556,0.0009279711,0.00024991579,0.00042815087,0.00033641807
0.002134529,0.0026784965,0.0023904087,0.0024184375,0.008579915,0.0035157485,0.004445264,0.005430687
0.0028637624,0.0029716531,0.0030246533,0.0030336294,0.0054758163,0.0058694663,0.0055310237,0.00576206
0.0012037711,0.0020250962,0.0021971508,0.0022361295,0.001626018,0.000658167,0.0010327667,0.0009156585
0.0018754652,0.0014786512,0.0017258971,0.0017003103,0.0009574047,0.0004050909,0.0007855018,0.0010953534
0.0017082911,0.0033132178,0.0031139895,0.0038652662,0.0031640849,0.0029582665,0.006454033,0.01038547
0.0037857164,0.0047274535,0.0043741222,0.005138338,0.011337658,0.0027530948,0.0069888243,0.0083473055
0.003297931,0.007296128,0.0069688503,0.010823825,0.0042493436,0.0039936285,0.0044840774,0.005102142
0.0040223394,0.0043247207,0.0041595446,0.0043477137,0.0024594767,0.0011161765,0.0017938736,0.0015457207
0.00095284084,0.002081029,0.0024156133,0.0024763886,0.0014832547,0.00058489665,0.0010638386,0.0009972714
0.0031508328,0.008134634,0.0075067133,0.0067079053,0.0013293055,0.009114618,0.011257531,0.01219865
0.0046264655,0.0032423197,0.0032768468,0.002846064,0.0016407205,0.00038574627,0.00049133244,0.00015415011
0.0004180043,0.0008095596,0.000816667,0.00079951424,0.0035414896,0.0026203596,0.003937903,0.0038624436
0.0034000787,0.008656335,0.010628367,0.011290173,0.010536799,0.0063380473,0.01070364,0.014197965
0.0062652235,0.009517421,0.010204829,0.008937884,0.013650542,0.0038433122,0.0053792074,0.000976591
0.010736133,0.007971162,0.0062254933,0.012085495,0.013737477,0.0029727167,0.003505179,0.005397057
0.0064784572,0.007939585,0.0074759247,0.010474435,0.0075018625,0.0047901063,0.005665661,0.0044517918
0.0014757307,0.0024682863,0.0019858042,0.0016883537,0.0024726852,0.0011711366,0.0014235219,0.0010202589
0.007764306,0.009153494,0.009770076,0.008579807,0.015502781,0.003421015,0.005042186,0.00023729927
0.002117778,0.0016122112,0.0014159145,0.00173749,0.0025953497,0.00082736823,0.001288554,0.0012699805
0.0058600255,0.0076343953,0.006709529,0.0060390434,0.013988969,0.006378665,0.008334055,0.010602326
0.0026119186,0.003042948,0.0027331258,0.0028367562,0.00040654372,0.00038339707,0.0003782457,0.00044908066
0.00608539,0.0068241,0.0069624167,0.003864967,0.009202768,0.0059100827,0.009721454,0.010826342
0.0038338061,0.008878607,0.008865227,0.005673975,0.0022582153,0.008972327,0.012817539,0.012265697
0.0014715915,0.0019832659,0.0019439416,0.0020418244,0.00095947465,0.00066342397,0.00083123706,0.00063092954
0.0026030613,0.002663962,0.0024478585,0.0021143227,0.00018027396,0.00023073556,0.00016872422,3.625305e-05
0.0018614556,0.004491123,0.004611033,0.0047934516,0.0010842229,0.0009833575,0.0014453375,0.0013070029
0.008120175,0.009178364,0.008752141,0.010750279,0.010014049,0.0060240664,0.00739102,0.0034832922
0.0037215413,0.0044445144,0.0043592323,0.004542113,0.0022837056,0.001051293,0.0018326993,0.0015867781
0.0028384125,0.004635212,0.0046961554,0.0044743917,0.0017584253,0.001371997,0.001738153,0.00103838
0.014727079,0.010011887,0.003801538,0.0021155407,0.018332027,0.006365143,0.008118438,0.008867956
0.0054803127,0.008367576,0.0074674785,0.00677192,0.014205839,0.0069194166,0.008985433,0.011301469
0.0109547395,0.010338405,0.009488184,0.0032754003,0.0104452325,0.0074708853,0.007821589,0.0006278187
0.001991121,0.009549714,0.008641678,0.006450004,0.007195708,0.008643505,0.010883533,0.012212225
0.0024450347,0.0020626693,0.0021098873,0.002248331,0.005304414,0.004669142,0.004334149,0.0052164663
0.001030541,0.0010093654,0.0009969262,0.001017774,0.0015861163,0.0016207825,0.0013475141,0.0013353257
0.0060517145,0.0061047003,0.005113246,0.004015298,0.0136028435,0.0042931936,0.006981987,0.009044955
0.0007627606,0.0007485038,0.00075272605,0.0007810579,0.0034494037,0.0035112666,0.0030373211,0.003251541
0.009393395,0.009015297,0.001284159,0.024206476,0.032052066,0.011666053,0.013500969,0.068223335
0.0032885016,0.0036455216,0.0035355415,0.0036196057,0.0013776681,0.0005863875,0.00102785,0.00097640586
0.0029501945,0.0032310244,0.0040696533,0.0034465578,0.00090170256,0.0017596293,0.0029847207,0.0023396076
0.004497152,0.003984306,0.00296525,2.839222e-05,0.010561658,0.0037640426,0.005537897,0.002658597
0.0014361745,0.008759757,0.008999127,0.008311854,0.012756041,0.0061692637,0.0100311935,0.012876469
0.0017929992,0.002659171,0.0024656723,0.0026456686,0.0042947447,0.0024104433,0.0056284266,0.008110219
0.0041298694,0.004378926,0.0042377226,0.0043506557,0.0026014342,0.0010320755,0.0017966516,0.0017296037
0.0048274035,0.0037058603,0.0048480923,0.013434317,0.0034653004,0.0040199445,0.0034196186,0.0055551413
0.004523528,0.008085702,0.01010711,0.0058438154,0.008715288,0.002786078,0.0052281003,0.00048413817
0.0012738657,0.0017793119,0.0018254207,0.0020598567,0.002275305,0.00095411215,0.001532404,0.0014351117
0.003108299,0.0034711557,0.0033334615,0.0034656925,0.0011161617,0.0005065339,0.0008556777,0.00077031885
0.009844102,0.008905278,0.0100916,0.016396372,0.009980113,0.011937121,0.009184582,0.0040331995
0.008626913,0.014384965,0.01764723,0.011478375,0.004390777,0.00881605,0.01313445,0.0047629545
0.0060984483,0.0058060326,0.0049627176,0.0046046404,0.013580165,0.0050852275,0.0066115484,0.008714558
0.0049444297,0.008610296,0.0078415265,0.0062702233,0.014145225,0.006092458,0.009195377,0.011839551
0.0037869832,0.008674502,0.008164302,0.0069831465,0.013637568,0.006273895,0.009439585,0.012127765
0.0045817564,0.0045772386,0.004398387,0.004494458,0.0032564548,0.0011354114,0.0019345761,0.0019403514
0.0032178855,0.0049173594,0.004998296,0.0046287808,0.0022089453,0.0016334256,0.0020877596,0.0011457914
0.003195231,0.0012913642,0.0007641431,0.00124775,0.0032377373,0.00082454475,0.0010453276,0.0010106604
0.0016947838,0.0028256841,0.002653122,0.003042893,0.003720166,0.002502403,0.005948341,0.008961704
0.0061109774,0.007165598,0.007176775,0.004336519,0.009366706,0.006020917,0.009694945,0.011625112
0.0067137554,0.007226795,0.007009714,0.007178688,0.0053090234,0.003530395,0.005182107,0.004986306
0.011788302,0.008237846,0.010869698,0.005828391,0.010410433,0.0044917925,0.0075684157,0.007885139
0.0021203547,0.0026321823,0.0025326277,0.0020736908,0.0054048877,0.0022707398,0.0058485833,0.006772634
0.0011547736,0.0018332015,0.0021142913,0.0022367,0.0017118569,0.00058692845,0.0011030067,0.0011315993
0.00022762328,0.00027244622,0.00026440845,0.00025323255,0.0037132902,0.0019460553,0.0030169506,0.0029591073
0.00081545784,0.0015611914,0.0016315564,0.001550419,0.0024213018,0.0012654338,0.0015818613,0.0010929621
0.001176241,0.0020273793,0.0023200733,0.0024253447,0.0014890399,0.00053509173,0.0009826529,0.0009696379
0.0045838496,0.0048306803,0.004653506,0.0048561087,0.0033039963,0.0014510393,0.0023388385,0.0019809392
0.008284975,0.009427521,0.00945558,0.009434086,0.010344026,0.007443882,0.007514487,0.0010973992
0.0053065284,0.006618915,0.0074858037,0.0060613835,0.007256223,0.0020039026,0.003512325,0.00137899
0.009450147,0.0063738865,0.005040496,0.004480581,0.01724396,0.004871293,0.0066550584,0.009094487
0.017311137,0.0011242526,0.0016958294,0.0019352549,0.0028566811,0.00051069923,0.0004848284,0.0005648649
0.006583831,0.009629425,0.009402989,0.011243471,0.00885478,0.006266011,0.0077386824,0.0036316542
0.008458888,0.009304894,0.009909785,0.008351411,0.014662879,0.002477028,0.0027608417,0.0034327605
0.0014098499,0.008477264,0.0055075446,0.0119865155,0.0023361433,0.0061131436,0.005837299,0.025102746
0.01769971,0.0031122945,0.0049326043,0.0045941365,0.001747444,0.00024632897,0.00022760766,0.0002544137
0.001148239,0.002004479,0.0019916806,0.0020823572,0.00097439473,0.0008062504,0.00096529356,0.0007987407
0.0049892385,0.007262176,0.005782202,0.0051140673,0.010299444,0.006521517,0.008224043,0.009916826
0.0006838101,0.0012649627,0.002888008,0.023464007,0.00070713396,0.0014461597,0.0020937242,0.013310968
0.0040556034,0.0046502724,0.004081119,0.003998035,0.011221896,0.0045802374,0.005904593,0.0075182524
0.0056778663,0.0027004026,0.0027091764,0.0026383442,0.0017686062,0.00013513501,0.00033423907,0.0001753196
0.007122894,0.004785874,0.003799109,0.0029345697,0.015134573,0.0030425128,0.0052935802,0.007512076
0.0013037724,0.0022083574,0.001836805,0.0025768967,0.00037043417,0.00035622672,0.00044410376,0.00087678153
0.00087415206,0.0018881304,0.0020468663,0.002269208,0.002015448,0.001011629,0.0016363059,0.0015432399
0.0050810473,0.008318719,0.008036732,0.010656692,0.0064587523,0.004974522,0.005907956,0.004291922
0.006135046,0.0073878784,0.006443585,0.0057444954,0.014048763,0.006169061,0.008080665,0.010362441
0.00096056086,0.0012889908,0.0010873546,0.0009317732,0.0013600982,0.0015384507,0.0013772354,0.0014244562
0.0031496095,0.006345139,0.005977726,0.0058441833,0.011686488,0.0058613652,0.0076228473,0.009440742
0.0047531156,0.0051509035,0.009597951,0.016818918,0.00383099,0.0046149376,0.00830945,0.010194503
0.00069187174,0.0010028898,0.0012319027,0.0012977315,0.0028298895,0.0009022651,0.001896183,0.0020043023
0.0083016995,0.0071049416,0.00860543,0.014259516,0.007512168,0.0068361606,0.007249949,0.0072360793
0.009392162,0.010358239,0.008597043,0.008872297,0.0077387183,0.0072225784,0.0060931277,0.0072236056
0.015811702,1.9150239e-05,0.004598584,0.0024733176,0.0045182523,6.5482236e-05,0.0005604347,0.00020238942
0.007462808,0.0070913304,0.0068579614,0.00707857,0.008281615,0.0025108305,0.004423133,0.0037637826
0.0021130699,0.01163408,0.013033721,0.009107762,0.011100034,0.005283408,0.007089963,0.0013222975
0.0076365424,0.006722189,0.0070479694,0.015751783,0.0068883956,0.009963644,0.0066828616,0.0021771116
0.00079184066,0.0007951629,0.0007890764,0.00080266723,0.0035048916,0.0033907888,0.003168295,0.003390295
0.018631687,0.013564718,0.013646795,0.011596202,0.024053758,0.016832981,0.02011963,0.019398171
0.003996501,0.008010494,0.006734013,0.005398917,0.012451051,0.0066395258,0.00928905,0.0111104315
0.0058981506,0.009145345,0.0074414643,0.0056766937,0.011554207,0.007697964,0.009777214,0.011232709
0.0069703734,0.005997672,0.005629127,0.0059733274,0.0077780085,0.0018276834,0.0028533721,0.0026371921
0.0008103988,0.003444814,0.0035203404,0.0036985825,6.9081674e-05,0.00040395866,0.00046767519,0.0004151026
0.001023602,0.004971877,0.00088097004,0.008145961,0.0035090176,0.005624905,0.005828395,0.030092625
0.002187452,0.0032722708,0.0032730084,0.004619336,0.004495352,0.004619525,0.0052540256,0.010186642
0.0027892285,0.0059544942,0.005659944,0.005597565,0.011216973,0.0056531406,0.007361884,0.009063524
