left,left,left,left,right,right,right,right
x,vel,angle,angle_vel,x,vel,angle,angle_vel
0.017390275,0.38483378,0.7009346,0.9009819,0.019283095,0.40411687,0.7410978,0.9477109
0.07831539,0.3470957,0.6960842,0.85803854,0.09700698,0.35265586,0.7177333,0.8951851
0.086345084,0.31973857,0.55671066,0.7467615,0.10771324,0.31494737,0.5800012,0.76041055
0.07309535,0.35732877,0.6219685,0.82315445,0.096977405,0.35972437,0.66301906,0.8669112
0.05474388,0.35481486,0.69939667,0.8530699,0.07523956,0.36785758,0.7253046,0.89554006
0.07157222,0.38649002,0.690879,0.9401396,0.06731338,0.4026381,0.72228795,0.9258252
0.07223767,0.36797586,0.6824352,0.8651219,0.088607594,0.37652314,0.7100438,0.90124804
0.07240033,0.3676801,0.62072635,0.819709,0.090027206,0.37217554,0.6565716,0.8365669
0.07228203,0.3860168,0.6914705,0.9407311,0.06885129,0.40163255,0.72397375,0.92759967
0.089095585,0.3159825,0.5429286,0.73132324,0.10999054,0.31181237,0.56805277,0.7473087
0.07228203,0.36756182,0.62072635,0.8195907,0.089908905,0.37229386,0.6565125,0.83662605
0.06164971,0.38054538,0.6823465,0.8783716,0.08074056,0.3815805,0.7025021,0.891991
0.06293624,0.38022003,0.68011355,0.87057847,0.083934695,0.38069326,0.6960842,0.870401
0.061679285,0.38050103,0.68252397,0.87823856,0.08077014,0.38163966,0.7025612,0.8919022
0.05418195,0.33916953,0.6607122,0.8135573,0.07677747,0.34378326,0.6760913,0.84632677
0.046448007,0.36941025,0.6799657,0.9211226,0.03841831,0.39145866,0.7259849,0.9457885
0.016680468,0.38521826,0.7023542,0.90021294,0.012894831,0.40547734,0.7412753,0.96019167
0.06172365,0.38054538,0.6825092,0.8782976,0.08077014,0.3815805,0.70248723,0.8919171
0.051253993,0.37764698,0.6857033,0.8741867,0.0741157,0.38311842,0.710517,0.9034662
0.049213298,0.37743998,0.69200283,0.8529516,0.052644033,0.39592454,0.7302437,0.89400214
0.046374068,0.36945462,0.68011355,0.9209748,0.038388737,0.39154738,0.726044,0.94572926
0.061753225,0.38045666,0.6824796,0.87826806,0.08074056,0.38152134,0.70253164,0.89193183
0.059742104,0.38057494,0.68153316,0.8779132,0.07553531,0.3818171,0.70022476,0.8905714
0.012244173,0.3806045,0.73127884,0.9248196,0.009227493,0.40175086,0.7656453,0.9808944
0.012244173,0.38054538,0.73113096,0.92476046,0.009227493,0.40151426,0.765527,0.9808352
0.04939075,0.37782446,0.7349758,0.9138767,0.051579323,0.39855674,0.7708506,0.9700698
0.054773454,0.3547853,0.69939667,0.8529516,0.07523956,0.3679167,0.7253046,0.89542174
0.058795694,0.34390157,0.6934816,0.84857446,0.08221933,0.34946173,0.715249,0.8879688
0.06426712,0.38622382,0.6974891,0.91112626,0.083698094,0.38796878,0.71938956,0.9297586
0.06293624,0.38022003,0.68023187,0.8703419,0.083816394,0.3806341,0.6960251,0.8702236
0.012214598,0.38054538,0.7311605,0.9248196,0.009168343,0.4016917,0.765527,0.9808352
0.05542411,0.36685202,0.67964035,0.8698982,0.08115462,0.3646043,0.7003135,0.8959097
0.06145747,0.38104814,0.6839879,0.8762865,0.08053354,0.38206849,0.70406955,0.8900538
0.051313143,0.37779486,0.6856146,0.8742163,0.07387909,0.38317758,0.7106353,0.9034662
0.016887495,0.3847155,0.70084584,0.9020761,0.013190583,0.40500414,0.73991483,0.9621436
0.06145747,0.380989,0.68388444,0.87639004,0.080474384,0.38199455,0.7039069,0.8900243
0.012214598,0.3806341,0.7312936,0.9248196,0.009153555,0.4016917,0.7655418,0.98092395
0.057790134,0.36753222,0.721726,0.90464926,0.06678102,0.37956938,0.7464805,0.9531527
0.0445404,0.35910326,0.70986634,0.8677984,0.057021175,0.37483734,0.7377263,0.92688984
0.07228203,0.36732522,0.62072635,0.8194724,0.090027206,0.37211642,0.65663075,0.83650774
0.061753225,0.38057494,0.6823613,0.87826806,0.08074056,0.38152134,0.70238376,0.8918727
0.05126878,0.37783924,0.6856737,0.8741867,0.07404176,0.3832515,0.71054655,0.90345144
0.054773454,0.3550219,0.69939667,0.8529516,0.07523956,0.3679167,0.7253638,0.8953034
0.07234118,0.36756182,0.620756,0.8195907,0.090263814,0.37203506,0.65641636,0.8367222
0.06442979,0.386209,0.69747424,0.9110523,0.083698094,0.38788006,0.71936,0.92969954
0.07441145,0.36365786,0.7119366,0.90559566,0.097243585,0.36211994,0.7277889,0.92594343
0.07500296,0.36377618,0.60688514,0.8038566,0.092393234,0.36915886,0.6446232,0.8233763
0.086596474,0.35099965,0.5607477,0.7683663,0.10647108,0.35301077,0.58825266,0.7794274
0.06281793,0.38022003,0.67999524,0.8703419,0.083875544,0.38051578,0.69590676,0.8704602
0.10085177,0.34224537,0.575417,0.7865255,0.12439371,0.34076658,0.6012362,0.8058973
0.07476635,0.36389446,0.6067668,0.8043298,0.092393234,0.36904058,0.6448598,0.82331717
0.062492605,0.33952442,0.6145008,0.8100674,0.086655624,0.33875546,0.65041995,0.83940613
0.059032295,0.35951734,0.67053115,0.82846326,0.07867029,0.37182066,0.70117116,0.87495565
0.0072755236,0.38030878,0.67200994,0.85753584,0.0074381875,0.39972496,0.72027683,0.9177954
0.012303324,0.38057494,0.7312197,0.9248787,0.009227493,0.4016917,0.765527,0.9809535
0.054655153,0.3547853,0.69939667,0.8530699,0.07523956,0.3679167,0.7253638,0.89542174
0.061679285,0.38051578,0.6824352,0.8784159,0.08075535,0.3816544,0.7024577,0.8919466
0.046374068,0.3693659,0.6800544,0.92115223,0.038462676,0.39146602,0.7260662,0.9458624
0.06157577,0.38092986,0.6838992,0.8764344,0.080474384,0.38199455,0.7040104,0.8899799
0.07228203,0.36756182,0.62084466,0.8194724,0.089968055,0.37211642,0.65663075,0.8364486
0.06157577,0.38107774,0.6840175,0.87631613,0.08056311,0.3820537,0.70404,0.88995034
0.0617828,0.38054538,0.6823613,0.8782976,0.08077014,0.38163966,0.70244294,0.8919022
0.07275523,0.3571513,0.68685675,0.8714066,0.094877556,0.3543121,0.69774044,0.88489294
0.059032295,0.35951734,0.67064947,0.82834494,0.078906894,0.37182066,0.70117116,0.87483734
0.06754998,0.38861942,0.7051934,0.9636815,0.06831894,0.4016917,0.7412753,0.96545607
0.054773454,0.35490358,0.69939667,0.8529516,0.07512126,0.36803502,0.7253046,0.8956584
0.048828818,0.37454158,0.69354075,0.9568496,0.03584526,0.39843842,0.7401514,0.9998817
0.046418432,0.36933634,0.68009883,0.9209896,0.03847746,0.39151782,0.726044,0.9458476
0.054655153,0.35490358,0.69927835,0.8529516,0.07512126,0.3679167,0.7253046,0.8954809
0.010928073,0.3849521,0.6841358,0.89312965,0.016887495,0.40414646,0.73538977,0.94510823
0.04459955,0.35904413,0.70980716,0.86773926,0.056962024,0.37495562,0.7376671,0.9268307
0.06435585,0.38622382,0.6974151,0.9110375,0.083757244,0.38798353,0.71938956,0.9297586
0.089228675,0.32479593,0.5702709,0.7814977,0.11090737,0.32074413,0.59546906,0.80018926
0.03856619,0.36285934,0.71702355,0.87590206,0.054714303,0.3763161,0.74032885,0.92990655
0.07441145,0.36365786,0.7120549,0.90595055,0.097125284,0.36223826,0.72802556,0.92594343
0.05764226,0.3674731,0.7216077,0.90456045,0.06660357,0.37951022,0.7465397,0.9531527
0.06145747,0.380989,0.6839879,0.87631613,0.080356084,0.38196498,0.70404,0.8899799
0.037146576,0.38850114,0.688513,0.952088,0.03188217,0.40438306,0.72095704,0.9397255
0.07240033,0.36756182,0.6206081,0.8194724,0.09020466,0.37211642,0.65633506,0.83650774
0.08241157,0.3213504,0.5559121,0.74489826,0.10274459,0.31686974,0.5790252,0.7582515
0.061546195,0.38095942,0.68395835,0.8765231,0.08054832,0.3820537,0.70395124,0.890039
0.04057731,0.37962854,0.6364604,0.9093813,0.03572696,0.39749202,0.6842541,0.9090264
0.08718798,0.3253283,0.55152017,0.7630427,0.10972436,0.3179936,0.57405657,0.7707323
0.0591506,0.35963562,0.67053115,0.82834494,0.07884774,0.37182066,0.7010529,0.87495565
0.058913995,0.34401986,0.6934816,0.84857446,0.08245593,0.34958002,0.71513075,0.8880871
0.06707678,0.3469774,0.6952561,0.852715,0.092038326,0.35289246,0.71702355,0.89258254
0.061487045,0.38104814,0.68384004,0.87640476,0.08044481,0.3820537,0.70395124,0.890039
0.061753225,0.38054538,0.68242043,0.87823856,0.08077014,0.3815805,0.7025908,0.89196146
0.055586774,0.34521765,0.60688514,0.77978235,0.07639299,0.35138413,0.645126,0.8071691
0.057671834,0.3674731,0.72169644,0.90464926,0.06666272,0.37956938,0.74659884,0.9530936
0.00011830119,0.37182066,0.72033596,0.88974327,0.0013013132,0.3958358,0.7583107,0.9582397
0.043889742,0.38932922,0.7009346,0.8976695,0.06057021,0.38980243,0.71808827,0.9086715
0.06293624,0.38022003,0.68011355,0.8704602,0.08384597,0.3806045,0.69596595,0.87028277
0.049213298,0.37791318,0.7350348,0.9138176,0.05152017,0.39861587,0.7709689,0.9701881
0.06343902,0.38665268,0.69651306,0.90927774,0.081768304,0.38904086,0.71759284,0.9261579
0.07222288,0.36787233,0.6823021,0.865181,0.08857802,0.37646398,0.7100142,0.9011002
0.060614575,0.35015678,0.6154472,0.81460726,0.0768662,0.3521235,0.65047914,0.8307405
0.06348338,0.38666746,0.69652784,0.90944046,0.081997514,0.3890039,0.71758544,0.9261209
0.061753225,0.38057494,0.6824796,0.87820894,0.08077014,0.3815805,0.70244294,0.8918727
0.11072992,0.3569147,0.63030875,0.8824086,0.11492961,0.3655507,0.66254586,0.87708503
0.07228203,0.36756182,0.62084466,0.819709,0.090056784,0.37214598,0.6566604,0.83647823
0.054773454,0.3550219,0.69927835,0.8530699,0.07523956,0.3679167,0.7254229,0.89554006
0.061487045,0.38113686,0.6838992,0.8763457,0.08056311,0.38195017,0.7040104,0.8899799
0.07228203,0.3674435,0.62072635,0.819709,0.09008636,0.37217554,0.65674907,0.83650774
0.095587365,0.28250325,0.46705312,0.6458062,0.11972081,0.28498757,0.48887968,0.6672779
0.04459955,0.35916242,0.7099255,0.86762094,0.057021175,0.37501478,0.7377263,0.92688984
0.06491778,0.3544008,0.6204602,0.8190583,0.08743937,0.35633796,0.6609192,0.8621643
0.06182716,0.38061932,0.68249434,0.8783864,0.0806962,0.3816544,0.70248723,0.8919466
0.039039396,0.36282977,0.71702355,0.8746007,0.060688514,0.37531054,0.7416302,0.9157104
0.06754998,0.38885602,0.70507514,0.9635632,0.06837809,0.4016917,0.7412753,0.9655152
0.059032295,0.35951734,0.67059034,0.82834494,0.07878859,0.37187982,0.7010529,0.87483734
0.061634924,0.38101858,0.6839879,0.87637526,0.080474384,0.3820537,0.70400304,0.89003164
0.054655153,0.35490358,0.69939667,0.8530699,0.07535786,0.36785758,0.7253638,0.89554006
0.012273749,0.3806045,0.73132324,0.9248344,0.009212705,0.40173608,0.7655862,0.98086476
0.086404234,0.3196942,0.55674016,0.7467319,0.10762451,0.3148882,0.5799125,0.76049924
0.07240033,0.36756182,0.6206081,0.8195907,0.09020466,0.37211642,0.65668994,0.8365669
0.0591506,0.35951734,0.67053115,0.82846326,0.0790252,0.37182066,0.7010529,0.87495565
0.0102182655,0.38546968,0.68543714,0.8923311,0.010587957,0.4055069,0.7355377,0.9575594
0.0595055,0.38069326,0.68721163,0.8783864,0.08357979,0.38678575,0.7124689,0.9082574
0.06506566,0.39015734,0.7010529,0.9569384,0.06352774,0.40388027,0.7334674,0.95244294
0.051253993,0.37779486,0.6857033,0.8742458,0.07390867,0.38332546,0.7105761,0.9034662
0.03596356,0.38885602,0.690879,0.9601325,0.02868804,0.4052999,0.7274932,0.9613155
0.06766828,0.38885602,0.7051934,0.9635632,0.06837809,0.40151426,0.7412753,0.96545607
0.07312492,0.3574175,0.6221312,0.8229919,0.096977405,0.3597835,0.66297466,0.86682236
0.061871525,0.38057494,0.6824796,0.87826806,0.08068141,0.38152134,0.70253164,0.89193183
0.08635987,0.35099965,0.56110257,0.76824796,0.10658938,0.35301077,0.5884893,0.7795457
0.07180882,0.3863717,0.690879,0.9400213,0.06743168,0.40275642,0.72216964,0.9258252
0.017390275,0.38480422,0.7009494,0.9009967,0.019135218,0.4040873,0.7413048,0.9477996
0.054773454,0.35490358,0.69939667,0.8529516,0.07518041,0.36797586,0.7253046,0.89542174
0.07003431,0.34898853,0.68543714,0.87673014,0.090855315,0.34378326,0.70661306,0.9002721
0.039157696,0.36294806,0.71702355,0.8746007,0.060806815,0.3753697,0.7416302,0.91565126
0.061871525,0.38069326,0.6823613,0.87826806,0.08082929,0.38155094,0.7025021,0.89196146
0.061605345,0.38051578,0.68242043,0.8783568,0.08056311,0.38152134,0.70257604,0.8920354
0.014314445,0.3803679,0.73213655,0.9253519,0.014432746,0.40139595,0.76777476,0.9821957
0.012214598,0.38057494,0.7313676,0.9248492,0.009286644,0.40157342,0.7655862,0.9808944
0.0595055,0.38081154,0.68732995,0.87826806,0.08357979,0.38672662,0.7125281,0.9081391
0.06435585,0.386209,0.69740033,0.9110375,0.08366852,0.3878209,0.71936,0.9297291
0.05563114,0.35443038,0.7002543,0.85469663,0.07701408,0.36691114,0.72719747,0.8991482
0.044717852,0.35904413,0.70980716,0.86773926,0.056902874,0.37477818,0.73760796,0.9267716
0.04459955,0.35916242,0.7099255,0.8678576,0.057021175,0.3748965,0.7376671,0.9267716
0.059668165,0.33445227,0.6009109,0.77527213,0.08340234,0.33289957,0.63501126,0.79977524
0.06164971,0.3805897,0.68252397,0.8782976,0.08065184,0.38155094,0.7025021,0.89193183
0.055394534,0.36694074,0.6797291,0.8698982,0.08118419,0.36454514,0.7003431,0.8958062
0.07240033,0.3676801,0.62084466,0.8195907,0.09014551,0.37229386,0.6564533,0.8365669
0.052052524,0.38273394,0.7053709,0.8875547,0.055897314,0.40186915,0.74568194,0.93375134
0.094862774,0.31928015,0.56408966,0.76663613,0.11655625,0.3153614,0.59251153,0.78773814
0.06707678,0.35064474,0.67810243,0.87590206,0.087424584,0.34603098,0.69785875,0.8996806
0.037264876,0.38850114,0.688513,0.9523246,0.03176387,0.40417603,0.7209275,0.9396664
0.06431149,0.3861351,0.6974151,0.91109663,0.083757244,0.38790962,0.7194783,0.9298474
0.044510823,0.35913286,0.7099255,0.86776876,0.057021175,0.37495562,0.7376671,0.92688984
0.0398675,0.3543121,0.67727435,0.8328404,0.05140187,0.36921802,0.6985686,0.8850704
0.0617828,0.38045666,0.6823613,0.8783568,0.08062966,0.38144743,0.7024947,0.8919171
0.0445404,0.35904413,0.7099255,0.8677984,0.056902874,0.37495562,0.7376671,0.92688984
0.061487045,0.38101858,0.68386966,0.87640476,0.08029693,0.3820981,0.703966,0.8899947
0.037146576,0.38850114,0.68863124,0.9522063,0.031852596,0.40429434,0.7209866,0.9396664
0.07441145,0.36377618,0.7120549,0.905714,0.097243585,0.36211994,0.72802556,0.92594343
0.054773454,0.3547853,0.69939667,0.8529516,0.07518041,0.3679167,0.7253046,0.89554006
0.061753225,0.38057494,0.6824796,0.87832725,0.08068141,0.38166922,0.7024725,0.89193183
0.06434106,0.38610554,0.6975482,0.91094875,0.083757244,0.38793918,0.7194783,0.9297291
0.016532592,0.38533658,0.7024133,0.9001833,0.012894831,0.40562522,0.74136406,0.960103
0.06435585,0.3861351,0.6974151,0.911008,0.08372767,0.38793918,0.71933043,0.9297291
0.039039396,0.36282977,0.71714187,0.874719,0.060688514,0.37525138,0.74180764,0.91565126
